,text,sentiment
8714,salah sapa kamu nonton video ericko haters kontl,netral
8715,salah sapa lu nonton videonya ericko haters kontl,netral
8716,salam aku soapers kamu riau,netral
8717,salam jembut bang,netral
8718,salam kontoru desu v,netral
8719,salam qontol,netral
8720,salam soapers,netral
8721,salam soapers jateng toxic and unfaedah content nya bikin ketawa lucu gokil unik and kadang garing tapi gua suka gaya toxic kamu bang erick abai haters sampah yg nge bully and ngehina kamu support erickolim ampe jt subscribers brohhh,positif
8722,salam soapers lampung,netral
8723,salam soapers sejak dulu dia live pb tiap malem,netral
8724,salam toxic,netral
8725,salfok silver playbutton nya arena ken kamu bikin konten baik game lebih banyak,positif
8726,saling subs yok,netral
8727,salut aku bang gosah dengerin haters bang aku tau kok kamu kalau behind the scene laku kamu kgk gtu,netral
8728,salut bang erickndutan,netral
8729,salut gua sama kamu bg rik jarang jarang youtuber berani lawan heaters sukses terus lah bang doang,netral
8730,sama,netral
8731,sama aja bang ,netral
8732,sama broooo,netral
8733,sama goblognya naggapun haters tsb padahal kamu tau cari muka kamu ladenin,netral
8734,sama iklan gw horror horror semua,netral
8735,sama kita bro,netral
8736,sama njir,netral
8737,sama wkwkw,netral
8738,sambil live bang biar g da sensor wkwkwwkk,netral
8739,sampah,netral
8740,sampah masyarakat yg punya subscriber bnyak krena ngedisk arap dan dia bngga dan seneng ktnya buat konten berfaedah,netral
8741,sampah tayang didik,netral
8742,sampah yang hate komen kebanyakan akun bodong semua wkwkwk pengecut,netral
8743,sampai sama bawa bawa agama menit tolol liat banget kentod bawabawa mayoritas mabok agama malah liat tolol anjing,negatif
8744,sampe sekarang aku suka gaya kamu bang wkwk bodo tu haters mau anggap kamu apa penting kamu duit haters wkwkwkwk,positif
8745,sampe tertawa wkwk,netral
8746,sampe yang unsubs erick gua bunuh tempat kamu bangsat,negatif
8747,sang dewa zeus prontodaurus haha salam bro bro gore,netral
8748,sangat beda persepsi nya dengan om dedi corbuzier,netral
8749,sangat family friendly,netral
8750,sangat mendidik cocok buat tontonan keluargapa pada sewot kalo ga suka ga usah liat lah,positif
8751,sans ae rick gua bela kamu rick soal kamu channel agama paling family friendly dunia gua nonton bareng keluarga gua rasa kena siram rohani rick,netral
8752,sans bang gw dukung lo tp jangan lupa give me diamond ml dong wkwkkwk,netral
8753,sans bang soapers surabaya selalu mendukungmu,netral
8754,sans broww dimana ada fans disitu juha terselubung haters bagaikan orang sirik jhahaha tapi kalo bisa kurangin toxic nya kntl v,netral
8755,sans cuk gua bain kamu,netral
8756,sans mank banyak soapers seti wkwk,netral
8757,sans rik aku terinpirasi banget abis nonton vidio kamu im piatu pokok the best rick cheers ang wkwk,netral
8758,sans rik gue masih suka sama lo ngakak ue v,positif
8759,santai aja bro banyak orang selalu liat dari sudut pandangnya ngga mau liat dari dua sudut selalu beranggapan paling bener padahal ngga ngerti stay family friendly bro yasar kesini,netral
8760,santai aja gua dukung kamu terus sukses buat depa jangan dengerin haters kontis bang,netral
8761,santai aja lord ericko yg ngaku haters juga lek sama sabscribe rip english malah nambah kamu famous kok gblk,netral
8762,santai ajak eric gua suka konten konten loo tertawa anjirr wkwkw salam kalbar,positif
8763,santai bae makin diomongin makin bnyk duit,netral
8764,santai bang eriko aku ngedukung kamu aku soapers suci soapers ter solid kece teramazing duniaaaa ig fvckpngk,netral
8765,santai bang gw di sini ngrasa terhibur sama lu ,netral
8766,santai bang ini baru hidup tampa mereka lu gk akan sampai pada titik ini gitu salahnya apa lu mikir donk kalo ngk bagus ya gk usah di ikutin kalo bagus ya ikutin pake akal cuy,positif
8767,santai bang kamu aneh seruuuuuuu,netral
8768,santai bang rick gw stay soapers kok,netral
8769,santai in aja bang slow,netral
8770,santai ric santai,netral
8771,santai ric yg ngejudge mah hidup disuguhin sama disuapin terus maklumin sadja kontol,negatif
8772,santai soapking soapers lu unlimited qimak wkwkwkw,netral
8773,santay aja we don t give a fuck dari pada mesti sok suci pdhl mreka sndiri coly x sehari,netral
8774,santay bang soapers bersama loe,netral
8775,sante aja bang gua dukung lho g sumpah guna bangsat,negatif
8776,santet ah enak kali biar rame berisik ni bocah santet lah fix santet,netral
8777,santiiii rik soapers selalu sama loeza mau di rewind kamu tetep mau bikin kamu punya prinsip,netral
8778,santuy bang we are the soapers on your side,netral
8779,santuy bego ini konten gk mendidik ya jgn di tonton simple kan lu kira mikir ide buat video itu semudah lu coli di ome tv  buat ericko auto kaya terusss semangatlitik ya liat mata najwa kalo ingin belajar ttg pengetahuan alam ya national geohraphic kalo gw sendiri liat channel erikolim ya pas lagi mo berak aja biar lancar so ambil positifnya gaes kalian gaperlu hate orang maksain semua channel harus mendidik emang ni platform punya nenek lo ngentot,positif
8780,santuy ric jangan anggap kau sendiri hadapi ada aku disini v,netral
8781,santuy rik iklan gk gw skip kawowakoaw kontol,negatif
8782,saran aja gua rick kalau bikin video ada unsur dewasa bukan yg skarang yg kemaren yg minum bir gelas penuh itu tutup aja komentar muncul haters sok suci dateng ppke ayat terus jelas liat cringe anjirrr,netral
8783,saran aja jangan psikopat gitu serius lah bang kalau konten khusus susukntlmanis jorok psikopat nya bawa situ aja,netral
8784,saran bro kata lebih pilah banyak yg bawah th yg nonton video luu aja saran gua moga konten luu manfaat bisa jadi wawas,netral
8785,saran buat kamu bang tidak nya kata kotor nya sensor lah ngak enak denger tuju,netral
8786,saran gua bang jari gang api panas bang tidak tahan tahan menit api neraka tahan hari panas sekali tobat wooy tobat nafas ada,netral
8787,saran gua terus karya bg,netral
8788,saran gue banyakin iklan biar lu cepet kaya,netral
8789,saran gw apus chanel lu lngsung give away ke yayasan memek indonesia thnxx,netral
8790,saran ku kalo kalian haters ambil sifat positif aja dari bang ericko,positif
8791,saran saya baik lah bahasa mu yg sopan karena banyak anak yg di bawah umur saja makasih,positif
8792,saran subs bot nya v wkwk,netral
8793,saran w bahasa kamu kalau di jaga bahasa kamu didik sekali coba kamu bikin conten yg positif tks,netral
8794,sari roti roti sari roti,netral
8795,saring semua aja bang buat ide vidio baru epick,netral
8796,saschia azhari kalau kamu bilang omong terlalu luar batas liat diri kamu sendiri dulu refleksi diri kamu jangan main bacot doang kalau kritik gua terima kalau yg udah begini nama simpang,netral
8797,saschia azhari kamu g ngaca gitu ngomong anjing bangsat tolol lah duit udah bikin duit sendiri kalau urus agama urus dia dengan tuhan ngapain kamu ngurusin hidup orang yg kamu benci sia sia,negatif
8798,saschia azhari omong terlalu luar batas tlol gmikirr ajg kluarga tlol,netral
8799,saschia azhari terus satu toleransi indonesia wajib toleransi kalau kamu bocah sok tau politik keluar sana satu hal kamu bicara harus jaga,netral
8800,sat,netral
8801,satanisme,netral
8802,satria gaming g,netral
8803,satria sugiharto udah salah malah ngegas dasar orang tolol,negatif
8804,satria sugiharto yah kamu ngapa sibuk kntl gua komentar malah datang komen,netral
8805,satrio channel iya iya maaf gua salah,netral
8806,satu kalimat,netral
8807,satu kalimat goblok,netral
8808,satu kata buat elu sabar,netral
8809,satu kata buat haters ialah kamu bisa bacot doang kontol emg kamu ada subscriber byk ajg liet diri kamu dulu jangan ngatur org liet diri kamu dulu homo,negatif
8810,satu nya channel gua berani liat terus pake haedset,netral
8811,satu pihak bang n bikin video ngentot ma pacar kamu,netral
8812,satu yg gw inget dari dia ericko yg udh lumayan lama kenal pernah bilang ke gw mereka bisa mikir mna yg baik mana yg buruk ambil yg positif nya aja itu yg masih gw inget sampe sekarang,positif
8813,savage,netral
8814,savage,netral
8815,save kontolodon lezatos jemboetos kratos ngukuk bangsaub waktu facebook teriak kontol,negatif
8816,sawadikap,netral
8817,saya,netral
8818,saya,netral
8819,saya ambil buff,netral
8820,saya bersumpah akan like comment ini,netral
8821,saya bersumpah demi tuhan akan like komentar ini,netral
8822,saya bnyk haters kayak koko,netral
8823,saya bukan jessnolimit,netral
8824,saya haters dan saya bangga hahahaha,netral
8825,saya janji akan like coment ini,netral
8826,saya mencium aroma memexx ,netral
8827,saya mencium bau brobrogore disini,netral
8828,saya selaku non muslim sedikit ke triger denger nya tapi bener juga sih tapi tapi,netral
8829,saya suka ericko lim,positif
8830,saya suka ini tolol nya alami pemberian dari tuhan v,netral
8831,saya suka saya sukaapking,positif
8832,saya suka yg toxic toxic gin auto subscribe,positif
8833,saya tau abang pintar dan cerdas tapi kurangilah omong kasar yah bg wkwkw,netral
8834,saya tetap dan akan selalu menjadi,netral
8835,saya tonton video saya simpul ericontol lim pantas dapat harga manusia kontol abad sekian,negatif
8836,sayang,netral
8837,sbenernya ericko baik ege,positif
8838,sbenernya haters haters kamu ngerti gaul apa apa seriusss kaya bocah tidak sekolah,netral
8839,sberapa greget guee,netral
8840,sbnrnya yg gua suka ke toxican kamu bang gblg koplak gmana gtu wkwkwk,positif
8841,sbr aj bang semua orang pd ngomong d belakang kamu doank mn berani d depan kamu bang pd minta foto foto fck this my people,netral
8842,sbrnya gua ngk mau hina cman mulut kamu kotor banget makan sampah dmna,netral
8843,scene kocak apa yak,netral
8844,sdh ngehina ngebuly masi di tonton i ada alasan kenapa toxic dll lu apaan autis beneran ya gan,negatif
8845,se barbar barbar elu haters ni anak udah pantas baja,netral
8846,se kontol kontol nya lu lebih kontol lagi org yang makan ngakunya,negatif
8847,se mang,netral
8848,seandainya klik sub ,netral
8849,sebanyak a heters lu klo liat vidio lu jg pasti ngakak bang jadi abaikan aja,positif
8850,sebelum ngejudge erick tolong tonton video sampai akhir terutama pada menit,netral
8851,sebener benernya ni channel lebih ke arah comedy sih buat haters suka suka nga nga ngentot,negatif
8852,sebener nya kalau kamu frendly sama reza arap cocok buat collab apa kalau rewind cocok lah cepet baekan aja lah aku harap,netral
8853,sebenernya aku lebih suka konten kamu yg pas k an subscribe seru aja macem konrenya pink guy reaction awkarin,positif
8854,sebenernya aku selalu ketawa pass nonton video kamu bang kocak abesss terus karya y bang aku tau kamu lakuin semua untuk ngehibur semua,netral
8855,sebenernya erick ini cuma gila di channel nya sendiri gw sering lihat klo dia di cahnnel orang kelaluannya pun sopan dia gila buat konten ajah,netral
8856,sebenernya gua suka sama kamu rik semenjak pantau tolol goblok kamu gua jdi suka yaa bangsad i like kegoblokn yg unfaedaah muehehe,netral
8857,sebenernya haters itu emang skill pasifnya bisa nambahin gold x lipat apalagi di tambah buff gold sih keong awto cepet jadi anjg,netral
8858,sebenernya hatersnya ericko lim lebih toxic kalo lo ngatain konten erik gak mendidik sampah bikin memek ngilu kenapa lo tonton bangsat hargai karya seseorang meskipun karyanya sangat buruk setidaknya dia udah berbuat sesuatu toxic dan menghasilkan ayolahh gunain otak kalian,negatif
8859,sebenernya lu ama wirman tu gantengan di wirmann,netral
8860,sebenernya yg ngehate tidak mau nonton video si erick kontol siih cuma mau komen jelek jelekin aja sitifnya mungkin banyak anak anak suka ngelawan orang orang tua lebih tua diri yeah bukan maksud hina negara sendiri but yeah jujur memang sekarang zaman salah kaprah kalau memang masuk tanda tanda kiamat wallahualam,negatif
8861,seberapa greget loe nonton video ini,netral
8862,seberapa greget lu kontol,negatif
8863,seberapa tau si kalian ttng kak ericko bisanya ngehujat mulu kalo gasuka gausah liat plisssss deh jangan egois suruh ttp chnnl segala hmm emg suka bingung sama hatersng gak sukak padahal mudah tinggal gak nonton aduh banyak yang gak berotak yang nonton ya gitu yawes fighting bang setidaknya aku tau jika niat bang erick gak buruk d,netral
8864,sebutkan kalian subscribe erick di subscribers ke berapa kalau aku pas ada todvlog pertama kalinya wkwmwk,netral
8865,second iklan no skip,netral
8866,sedap ea tod intro legend,netral
8867,sedih,negatif
8868,sedih amatsi jadi lo goblk wkwkwkwk,negatif
8869,sedih gua liat kamu rik,negatif
8870,sedih ini lah potret hitam dunia maya konten orang dihina omongan nya enggak di filter emang mulut nitezen kamvert mending makan indomie kornet,negatif
8871,sedih liat iklannya gua,negatif
8872,sedikit kasihan gue sama bocah sd sekarang udh tau ngentod kontol memek dkk sambil nonton lu rik,negatif
8873,sedunia,netral
8874,see you too motherfucker,netral
8875,seems legit to me,netral
8876,seenggak nya eric itu sombong tapi dia emang punya sesuatu yang dia sombongkan dari pada orang sebelah sombong padahal gak punya apa apa buat di sombongkan,netral
8877,segampang itu lu nanggepin kritikan pedas inget cok lu itu influencer lu punya peran besar buat anak yg suka sama lu lu setidaknya kasih contoh yg baik pisahkan hal yg boleh dipublikasi gak ,negatif
8878,segitiga mata satu nya kalau salah tadi ikut d jj l,netral
8879,segitiga mata satu nya kalau salah tadi ikut d jj l,netral
8880,segment nyaa ditunggu om erix burix,netral
8881,sejak kapan nih bisa ceramah ya,positif
8882,sejak tonton video goblok sudah tembus tulang lanjut mas bro biar goblok resap dna,netral
8883,sejati,netral
8884,sekali kali collab sama yong lek ,netral
8885,sekali kali kalau kamu buat content tidak ngomongnya jangan toxic kalau ngomong toxic kamu bayar denda rb terus kamu sumbangin orang butuh,netral
8886,sekali kamu toxic aku tetep nge bela kamu coy,netral
8887,sekali lagi kontil,netral
8888,sekarang aku demen coli setelah melihat video video ericko lim ,netral
8889,sekarang gini lu bagi para haters lu mau gak bikin chanel lu di hina ericko lim untung ,negatif
8890,sekarang gua tau kita ajar apa tata krama sopan santun sekolah,netral
8891,sekarang lu lebih so jago dulu lu sojagoan emang karena konten lu biar lebih beda tapi sekarang lu bener kaya nantangin orang orang saran aja sih mending kaya dulu lagi aja first time gua komen lo semoga dibaca lu mau dengerin saran gua yabagus kalo engga yakontol,netral
8892,sekarang schroll koment bnyk sumpah an npteers goblok,netral
8893,sekolah lulus sd ni mkanya bilang anak anak teknologi udah kembang klau kamu udah tua punya anak tinggal kasih game pou no akses internet susah anjingurusin hidup orang yg kamu benci sia sia,negatif
8894,sekontol kontolnya kontol masih kontol lah haters lu bang semangat bang tetap bekarya dgn jalan ninja lu sendiri anggap aja ini misi jadi hokage bang,negatif
8895,selalu ada soapers yang mendukung ,netral
8896,selalu suport gw bang,netral
8897,selalu support lu rikk panoetanqueee,netral
8898,selama gw nonton video video ericko lim gk pernah satu pun iklan gw skip sampe iklan menit anjink,netral
8899,selamat dekat hari mati,netral
8900,selamat malam pak cik tu tak aku dah tak rasa dapat pernah saya bantu aku akan bisa jadi lihat lokasi jakarta indonesia ajang singapura malaysia saling percaya aja kak buat buat apa yg tahu semua benda yang aku tahu rasa ketika itu enak banget buat tidur hari raya idul fitri mohon maaf lahir di akhirat akan ada yang mau kurang ajar lebih banyak pada koment your hair right before and after the hair,netral
8901,selamatkan ericko kita sudah kehilangan mli tetran muslim sama coki kaum sumbu pendek terus mengintai,netral
8902,selo aja bang ,netral
8903,selow aja bang santuy ajaet yg subsnya m aja seperti anak haram kali,netral
8904,selow anjing,negatif
8905,selow bang gua selalu dukung kamu,netral
8906,selow bang gua subscribe kamu bang,netral
8907,semagat rik,netral
