,text,sentiment
6827,wah si erickkontoru nih cocok jadi tri didik biar anak dapat kurikulum yg timpal,netral
6828,wah uploadnya sekarang cepat ya gak kaya dulu,netral
6829,wahai para bocil waktu dan tempat di silah untuk berkomenria,netral
6830,wahayy haters lenyap kau bumi,netral
6831,wahh bang haters is sucks,netral
6832,wahh gak bener nih masa channel agama banyak haters wah auto neraka mereka wkwkwk,netral
6833,wahh jadi nih youtube rewind,netral
6834,wahhh ada son of zeus qorygore mana suara,netral
6835,wahhh ketawa lemes aku cok,netral
6836,wahhhh bangsad semenjak aku nonton video kamu aku jadi makin ken nampol kamu wwkwkwk erick anjinh,netral
6837,waiting for,netral
6838,waiy,netral
6839,wajar hates tanda nya kamu kenal,netral
6840,wajib di lanjut,netral
6841,wajib kecilin volume kwkakwwkk,netral
6842,wajib pake earphone,netral
6843,wajib trending,netral
6844,wakakakak v,netral
6845,wakakakakakaka kamu gokil bang,netral
6846,walaupun kamu sering toxic tertawa njirr wkwk,netral
6847,walaupun konten kamu faedah tetep hibur anjink,netral
6848,walaupun lu kaya konyol,netral
6849,walaupun ngomong nyh kya gitu tetep ajh aku tertawa ajg muka cem kontl bikin tertawa,netral
6850,walaupun benci benci gw ma lu gw gabakal unsub lu kok kntl karna jujur aja gw ckup hibur ma konten lu ya ajg,netral
6851,walaupun toxic ada benernya sih,netral
6852,walpaht dylen mukaknya sam senyum dylen rambut dagu jyk walpht coba jelasin,netral
6853,wanjir kaget wkwkkwkw ihi bulu kintoll kamu rick wkwkwan dikit napa njing jancokkk lloo kasi generasi muda njing,netral
6854,wanjirr qorygore dong,netral
6855,want join this team wkwk,netral
6856,waokwaokkowakowakowakowaokwaokawkowaokawok,netral
6857,warlen warpath daylen,netral
6858,warlen wkwkw,netral
6859,warning headphone user auto ke akhirat,netral
6860,warning video isi konten toxic,netral
6861,warpath daylenwkwkw,netral
6862,warpath tapi daylen,netral
6863,warrtm officialyt up,netral
6864,watafack,netral
6865,waw,netral
6866,we are here,netral
6868,we komen harap kasi roti isi jembot,netral
6869,we need part video like this,netral
6870,we ngeteh asu,netral
6871,we r bro army we r b tch no mercy,netral
6872,weee intro erickolim no limit pros yg dlu lgi jdi nostalgia,netral
6873,weeeeeeeeoww,netral
6876,weh bru aja kelar nnton film sully mlh ktmu aktor d sini,netral
6879,weka haters mah guna bang nya ngatain doang tidak berkaryav,netral
6880,weki lucu asyiqueee foto kwooskwowpwowlwlowpwp,netral
6881,welcome back intro erickolimprosnolimit,netral
6882,welcome to chanel family frenly,netral
6883,welkom tu eriko lim cenel mana banyak heters banyak uang,netral
6884,well i found free a money making system that is really working just go to,netral
6885,well you re always entertaining so far although there s a lot of cancer things you ve been doing but u do really have a content for me erick just keep bitching up,netral
6886,wes ikut komen niy rame,netral
6887,wesgamers nyasar bang v,netral
6888,wew,netral
6889,weww,netral
6890,wey kamu kentod heaters goblok unsub lah unsub ush nntn chanel bikin bala doang kamu taeq,netral
6891,weyy haters nya ericko lim sini ngumpul,netral
6892,what kind of kqryq,netral
6893,what the f ck man,netral
6894,what the fuck,netral
6896,whoop,netral
6897,why almost people hurt to other,netral
6899,why we still here,netral
6900,wibu wajib join grup inikuyyy gabun,netral
6901,wifi bang,netral
6902,wih masih anget,netral
6903,wihh ada foto si qory tuh brobro,netral
6904,wik wik wik,netral
6905,wik wik wik aih aih,netral
6906,wik wik wik wik,netral
6907,wik wik wik wik ah ah ah ai oi oi oi,netral
6908,wik wik wik wik wik,netral
6909,wik wik wik wik wik,netral
6910,wik wik wik wik wik,netral
6911,wik wik wik wik wik wik ah ah ah ah,netral
6913,wik wik wik wik wik wik uh uh ah ah ah,netral
6914,wik wik wik wik wik wik wik,netral
6915,wik wik wik wik wik wik wik,netral
6916,wik wik wik wik wik wik wik ah ah ah ah ah ah aaaaahhhh uy uy uy uy uy uy uy ay ay ay ay ay ay au sayy,netral
6917,wik wik wik wik wik wik wik ahh ahh ah ahh ahh ahh ihh i ih ih ihh like komen ini jika kalian tau lagu,netral
6918,wik wik wik wik wik wik wik wik wik ah ah ah ah ah ah ah ah ah wik wik wik wik wik wik,netral
6919,wik wik wik wik wik wik wik wik wik wik,netral
6920,wik wik wik wik wik wik wik wik wik wik,netral
6921,wik wik wik wik wik wik wik wik wik wik wik wik wiiik,netral
6922,wik wik wik wik wik wik wik wik wik wik wik wik wik wik wik wik oh oh oh oh oh oh oh oh oh oh,netral
6923,wik wik wik wik wikwik wik,netral
6924,wik wik wik wik wikwikwikwikwiwkwikwik,netral
6925,wikk wik wik wik aah,netral
6927,wikwikwikwikwikwikwikwikiwkiwk,netral
6928,wis mangan ra udud paru paru ora smile,netral
6933,wkkwkw wanjir subscribe kok beli asw,netral
6934,wkkwwk intro,netral
6935,wkoakwoakwoakw,netral
6936,wkokwokwok tertawa ngentod rik w fans u tod,netral
6937,wkowko inget gw dan komentar gw ga rik,netral
6938,wkw,netral
6939,wkwk,netral
6940,wkwk,netral
6941,wkwk,netral
6942,wkwk,netral
6944,wkwk awto rame gak tuh bgsd,netral
6945,wkwk boleh,netral
6946,wkwk dari pada komen yg ngehate mending gw mau tanya nih bang lu coli brp kali hari wkwk,netral
6947,wkwk fans amat dh w sama lu,netral
6948,wkwk gitu dong emosi wkwk,netral
6950,wkwk jancok ini channel skwkkw,netral
6952,wkwk kamu kata pinkguy jan paksain pls,netral
6953,wkwk banyak cebonk,netral
6954,wkwk kocak kamu lim,netral
6955,wkwk lanjut bang,netral
6956,wkwk ngakak,netral
6957,wkwk ngakak anjay,netral
6958,wkwk pasti abis buat ni video nang dia wkkwkw,netral
6959,wkwk sabskreber arap misqueen ken ngejatohin erick tertawa anjenkk jadi ginii yaa todd orangg enggak lemah repstronot kamu ea,netral
6960,wkwk sering upload skrg,netral
6961,wkwk tertawa gua liat kamu rick,netral
6962,wkwkekw ekspresilu,netral
6963,wkwkk,netral
6964,wkwkk ngakak nice rik gw gk skip iklan yg sama like,netral
6965,wkwkkw,netral
6966,wkwkkw ngilu lah ajg,netral
6967,wkwkkwkwkwk,netral
6968,wkwkw anja,netral
6969,wkwkw auto subscribe ni aku suka cara kamu bahas benci comment mntp bang eri hati channel apa kesini krg toxic masih aja,netral
6970,wkwkw gw selalu skip iklan aja biar gk jadi duit kwkw,netral
6971,wkwkw haters temu kamu minta fotbar dah bang,netral
6972,wkwkw kagak tau lucu si erick tuh hatersnya,netral
6975,wkwkw sini mana ad haters paling cuma becanda plus tular toxic ny erick jadi begini,netral
6978,wkwkw yg coment gituan bocah bng ngurusi kompor orang aja,netral
6979,wkwkwk,netral
6980,wkwkwk,netral
6981,wkwkwk,netral
6982,wkwkwk,netral
6983,wkwkwk ada tencana tempur qory gore vs erickolim wkwk hibur,netral
6984,wkwkwk aja ni anak yg penting duit,netral
6985,wkwkwk ajg subscriber beli dimanaa beli nya rick,netral
6986,wkwkwk bisa ngehate doang yang ada iri tuh mereka,netral
6987,wkwkwk di komen ngatain si erick ntar kalo ketemu minta foto fuck munafik hatters,netral
6988,wkwkwk ericko pasti ada jawapan untuk hatersa tonton nih gwndir para ade ade rapyourbae ya,netral
6989,wkwkwk erickolim bukan manusia udah kaya cat nipon paint bisa tahan ujan badai kamu salah buli erickolim wkwkwkwk erickolim,netral
6990,wkwkwk ganteng,netral
6991,wkwkwk gaya ericko emang mantul gada obat v,netral
6993,wkwkwk gila haters nya,netral
6994,wkwkwk gua subscribe kamu rb bang,netral
6995,wkwkwk haters itu goblok smua,netral
6996,wkwkwk i love the king soap mmmuuahhh u denger lagu thailand wik wik wik,netral
6997,wkwkwk intro nya akhir di pake lagirs plus foto profil wa gua ericko lim,netral
6998,wkwkwk itu sebenernya soapers yang komen tuh mereka cuman ken komennya masuk yt aja pasti,netral
6999,wkwkwk lucu banget kintil demen gue toxic loo,netral
7000,wkwkwk lucu eaters cenel,netral
7001,wkwkwk lucu juga ya baca komenan haters lu bang bocah micin tulang bus ke dna,netral
7004,wkwkwk nfakak,netral
7005,wkwkwk ngakak,netral
7006,wkwkwk ngakak,netral
7010,wkwkwk ngapain ngebully erick,netral
7011,wkwkwk ngentod kamu bang erick,netral
7012,wkwkwk sabar bang lucu,netral
7013,wkwkwk saveg,netral
7014,wkwkwk tertawa anjirrr,netral
7015,wkwkwk tertawa jirr,netral
7016,wkwkwk v,netral
7017,wkwkwk wanjierr,netral
7018,wkwkwk yg dibacain komennya auto ganti nama yt nya,netral
7019,wkwkwke,netral
7020,wkwkwkk selow in aja bg,netral
7021,wkwkwkkw subscribe bilang beli buset wkwkwkw,netral
7022,wkwkwkkw tertawa liat ny,netral
7023,wkwkwkkwkwwkwkwkwkwkwkkwkwkw,netral
7024,wkwkwkkwwk kentod,netral
7025,wkwkwkw,netral
7026,wkwkwkw anjg tertawa w ma komenan haters nya,netral
7027,wkwkwkw berakkk kebon njirrrr,netral
7028,wkwkwkw berakkk kebon njirrrr,netral
7029,wkwkwkw bngst,netral
7030,wkwkwkw haters,netral
7031,wkwkwkw kamvret wkwkwkw,netral
7032,wkwkwkw ngakak kont ol,netral
7033,wkwkwkw sma kita broo,netral
7034,wkwkwkw tertawa sama bocah yang jual agama,netral
7035,wkwkwkwk,netral
7036,wkwkwkwk,netral
7037,wkwkwkwk banyak amat iklan anjeng but cool reading haters comments ick dan gw kemaren ke gbk andddd kata pak satpam nya gw nanya halo pak selamat siang kata nya di sini ada acara yutuprewind yak pak ohh iya bro tapi dah abis bro acara nya gw cape ke gbk dan acara ytrwn nya abis jadi gw janji rick kalo ketemu luh gw bakal nampar luh kenceng nya tenanga gw dan salam kenal dari gw bro erick ramadan see you motherfucker,netral
7038,wkwkwkwk chanel ni buat aku ketawa sendiri o kamu goblok,netral
7039,wkwkwkwk haternya fans arab v,netral
7040,wkwkwkwk i love you ericko lim,netral
7041,wkwkwkwk intro nyaa lerr kamu malah ninggalin,netral
7042,wkwkwkwk kadal,netral
7043,wkwkwkwk kalian suci aku penuh dosa,netral
7044,wkwkwkwk kembang kan bakat lu erik,netral
7045,wkwkwkwk salam soapers,netral
7046,wkwkwkwk tertawa,netral
7047,wkwkwkwk tertawa anjeng,netral
7048,wkwkwkwk tertawa anjinkk,netral
7049,wkwkwkwkw ceramah mode on wkwkwkw bukan hate komen saya semangat dah ye rik moga moga banyak rezeki tambah banyak subscribers kamu biar nyusul channel ok semangat,netral
7050,wkwkwkwkw haters nya gak jelas lul,netral
7051,wkwkwkwkw kocak ajg,netral
7053,wkwkwkwkwk haters ya haters emang gitu diao nya ku subscribe jd aku gk tau jadi haterss atau fans tp tiap aku nonton selalu ada tantang gitu toxic gilaa jd was pas dengar sama boskus,netral
7054,wkwkwkwkwksabar aja bansitu juha selubung haters bagai orang sirik jhahaha tapi kalo bisa rangin toxic nya kntl v,netral
7055,wkwkwkwkwkwk anak kontl like dong,netral
7056,wkwkwkwkwkwkwkwk gue ngakak bang baca comment hater lu gua,netral
7058,wkwkwkwwk toxicnya kembali,netral
7060,wkwwkkw tertawa,netral
7061,wkwwkkwwk rik rik stiap konten lu pasti bikin gua ngakak a human absurd wkwkwk,netral
7062,wkwwkw,netral
7063,wlwkwwk how to basic ada tanding nya bang ekwkwk,netral
7064,woe bapak kau kepala zakar,netral
7065,woe buat yang bilang erickolim beli subscriber nih gw dukung nya,netral
7066,woe ericko lim udah ngentod,netral
7068,woe video maem jembuts komenny kamu blg kalau juta bakal botak,netral
7070,woi ajg reza arap gbk,netral
7071,woi ajing kamu ngntot sama anjink sana kamu usah ngenantang fens erickolim,netral
7072,woi anak anjink channel family friendly channel agama kamu bilang sampah wkwkwkwkwk,netral
7073,woi anjg lu bilang dong klo pngn buat konten baca komen heaters komen gwa juga pngn lu baca anjg wkwkwks,netral
7074,woi bang tidur udh malem,netral
7076,woi botak kapan,netral
7077,woi botak njing,netral
7078,woi channel gak ada berdaedah nya gak usah nonton mending mancing sama bapak kau,netral
7079,woi eric tod lim maen lah pulogadung,netral
7081,woi goblok bisa bikin pantau usah bikin anjinkkk,netral
7082,woi jangan bain eric semua komen hate nya mana biar biat konten,netral
7083,woi jwb,netral
7084,woi kamu the jak bukan bang sat,netral
7085,woi kntl liat gatot kaca nenen sama layla njieng,netral
7086,woi kntl video lo itu banyak iklan dan durasi iklan nya sampai menit tpi gak bakal gua skipp kntll,netral
7089,woi liat subscribe pewdiepie,netral
7090,woi qmak kamu kapan botak,netral
7091,woi sekarang era digital ngapain kamu kalau ngemanfaatin goblok emang ngajak ytr nyamperin langsung senior mikir goblok ig wa fb tweet buat apa mudah komunikasi anjink terus dia tidak mau buat ytr udah kalau kamu lakuin aja lah lakuin yang kamu goblok,netral
7092,woi tobat ericko lim kamu kaga takut dosa sudah bilang chanel friendly family,netral
7093,woii anjink aku kaget bngst aku pake headset,netral
7094,woii rickk aku nonton vidio kamu kga aku skip truss pass ending w tonton ampe abiss njing aku bikin kaya kamu bngst hahahaahahah,netral
7095,woiii collab sama arap,netral
7096,wokwokwowkok ngakak so hard funny jink haters lu banyak omong mending suruh heat lu coli tiap jam smpe taun,netral
7097,wokwowkwok bgst,netral
7099,wooui,netral
7100,work hard pray hard,netral
7101,wow,netral
7102,wow,netral
7103,wow besar juga,netral
7104,wow intro nya balik siappp,netral
7105,wow kamu laku wkwkwk,netral
7106,wow rb like,netral
7107,wow video sangat faedah,netral
7108,wowkwowk makasih ama haters dah nge bantu buat konten u,netral
7109,wowowowo erikonolimitpros,netral
7110,wowww,netral
7111,wowwwwwwwwwwwwwwwwooooooooooooooowwwwww,netral
7112,woy,netral
7113,woy,netral
7114,woy asu babyk kentod baju assc gratis kok bayar bgsd,netral
7115,woy baca comen aku bang siapa tau jadi duit sukur nambah subscribe,netral
7116,woy bales dong anak depok kata kuat masa dibales,netral
7117,woy bangsad gua nungguin gp nya anjeng,netral
7118,woy erikolim muka kamu kaya peler puki,netral
7120,woy gw first bagi apresiasi,netral
7121,woy haters aku kasih tau kamu kalau mau ceramah jng sini tod ceramah pake bawa agama lg,netral
7123,woy haters kamu ngurusin hidup orang ajh urus sendiri ajh kelar jinggg,netral
7124,woy jangan bully ntar subscriber nya tambah naik,netral
7125,woy jangan dibully cuma video hibur toxic kamera asli toxic toxic meghibur,netral
7126,woy janji lu mana tod kata mao botak jt subs kymackkk,netral
7127,woy kalau motivasi cepetan apus tu canel,netral
7128,woy kamu yg punya akun pb strike cn erikolim y kalau kamu bkn islam jangan skali kali kamu hina islam,netral
7129,woy kapan kamu mati,netral
7130,woy kintol memax injang bangsit jav hd porn masukin aku,netral
7131,woy kntl pake opening yang dora the explorer dong aa hiyyaaa,netral
7133,woy loe dapet tuh kata kata heters adalah fens yang tunda dari mana loe dapet hah dari om rx ya,netral
7134,woy ngentod kamu kapan botak baca komen aku goblok,netral
7135,woy njink mending lu bikin konten minumin racun tikus aja,netral
7136,woy percuma ngeledek org ini kebal,netral
7137,woy rick udh lama nih gak ada drama di chanel ku lgii,netral
7138,woy tod kata juta subscribe dibotakin rambut kamu,netral
7139,woy tombol sharenya mana bgst,netral
7140,woy toxix lo gg lagi bang miss eric jaman old,netral
7141,woyy brooww chanell didik,netral
7142,woyy mana ktanya jt subs botak omdo,netral
7143,wtf,netral
7144,wtf moment,netral
7145,wtf my president,netral
7146,wuhhuu iklan twice nonton komenya,netral
7147,wwkwkkw orang indo goblok amat y ngakak gua,netral
7148,wwkwkwkwk,netral
7149,x,netral
7150,x di tonton like rbu soapers is the best,netral
7151,x tonton,netral
7152,x tonton comment,netral
7153,x tonton yang ngelike,netral
7154,x viewers k like a,netral
7155,y,netral
7156,y channel unfaedah banyak subscriber nya padahal laku lebih gila erick,netral
7157,ya kalo otak mah bisa lah mi mana yg baik mana yg buruk,netral
7158,ya karena tuhan lah,netral
7159,ya tonton lo bocah semua ngentott gi mana mau tau mana yg slah mana yg benar,netral
7160,ya harus bahasa luar lu jangan bawa ke video youtube tonton dari anak kecil dewasa makan orang pada ga neng sama lu karena bahasa lu kalo video si hibur cuma bahasa gapantes,netral
7161,ya serah bang erick lah malah pada repot amat ngurusin dia emang lu bayar berapa buat urusin dia haters,netral
7162,ya udah gua jadi haters aja biar lu dpt uang,netral
7163,ya ya,netral
7164,yaa,netral
7165,yaa biasa rik kan haters mu itu kaum kaum roket wakwkakw,netral
7166,yaa inti mah cuekin ae bang anggep aja fans tunda,netral
7167,yaa santai lah ngntt,netral
7168,yaelah,netral
7169,yaelah wkwkwk,netral
7170,yah ane tinggal,netral
7171,yah bang lu arti ngeyt cuman cari duit dengan cara cari musuh,netral
