,text,sentiment
8452,rick iklan manaaaa,netral
8453,rick jangan kolab sama si botol lah si bowokontol,negatif
8454,rick jangan sok ganteng lah mukalu kek sampah an jnk,netral
8455,rick jt sub botak woy mana janji mu bapak,netral
8456,rick jt subs isep puting ody,netral
8457,rick jt subscriber colly livestream,netral
8458,rick kalau lu biasa ngomong kontol coba lihatin kontolu wkwk,negatif
8459,rick kalo anak lo liat video bapak gmna ya,netral
8460,rick kalo bikin vidio lagi baca ini,netral
8461,rick kamu anak hasil kondom bocor, negatif
8462,rick kamu botak,netral
8463,rick kamu kok idiot pilih kasih masa yg baca cuma yg nge hate doang ntar aku diss coment ah biar baca ama erickontorupi tetal harga sama manusia,netral
8464,rick kamu kontol,negatif
8465,rick kamu pinter sihmangat erick kontolimdi likee liketolol haters aj tolol haters goblok hahha semangat kak eric,negatif
8466,rick kapan colab bareng qory gore ty,netral
8467,rick kapan kolabs ma arab,netral
8468,rick kaya kamu gabakal jt tahun kecuali drama lg sama arap manjat ngentot,netral
8469,rick kaya nya semua haters lo adlah fans dari reza arap oktavian deh,netral
8470,rick kira kira si kim hime sekali main kuat brapa ronde baca komen gua jancuk,netral
8471,rick kok jarang upload lo jadi pink gay,netral
8472,rick kok kamu ndk bikin pink guy lg,netral
8473,rick kok video kamu banyak persis tvfilthyfrank,netral
8474,rick lo inget gw ga gw mantan lo yang pernah diewe samalu rickgw roy kimochi rick,netral
8475,rick lu gblk,netral
8476,rick maen game horror lah,netral
8477,rick turut gw elu bikin konten jangan yang ngomong kasar atau konten yg makan jembut dll yg negatif nanti banyak bocah niru sementara elu dah bisa di bilang influencer gimana negara ini mau maju bocah aja laku nya kotor gara lu negara masih kembang malah influen nya gin maju negara ini paling masih lama hmmmm harap indo di pimpin pimpin yang tegas dan berantas influen negatif soal bahaya bagi bocah terus bangsa hatterserikgoblok,negatif
8478,rick muka kamu kaya kontol udah gitu aja,negatif
8479,rick muka kamu tai anjing belakang rumah aku,negatif
8480,rick muka lo itu ganteng banget sumpahh tapi haters commen bilang lu jlk emang dia buta gituu,netral
8481,rick muka lu kayak kontol walau nama kita sama hehe dah gitu aja hehe,negatif
8482,rick muka lu kek kontol haters,negatif
8483,rick muka lu kok kek kontol ibu lu dulu ngidam apa anjing,negatif
8484,rick mukelu kayak meme k temen gw ngatain gw muka gw kayak meme k jangan kita sodara meme k v,netral
8485,rick ngentot kuy,netral
8486,rick ngewe lah ama kim bikin gp nya,netral
8487,rick pentil kamu gede sekali sumpah,netral
8488,rick pernah sumbing itu luka belah kanan bekas oprasi,netral
8489,rick please don t disstrack again knp gua bilang kaya gitu karena kalo lu mau naik naik lah tapi tanpa jatuh kan orang lain okay,netral
8490,rick rando undang rewind rick,netral
8491,rick salam filthy frank,netral
8492,rick saran dong bokep yg hype apa gua hari coli pake foto lego yg pp anjr,netral
8493,rick satuin komen haters terus jadiin lagu baca cok,netral
8494,rick scene si bowo jangan tampilin youtube rewind,netral
8495,rick sebenernya aku mau skip iklan video kamu iklanny tiktok aku tahan,netral
8496,rick syuting youtube rewind lancar kg mudah mudah lancar ya,netral
8497,rick tenang aku bukan hatters kamu kok,netral
8498,rick tenang rick org irg yg subscribe kamu suka yah ada yg suka hatters jadi tetap buat konten konten yg lebih faedah pribadi aku suka gaya kamu biar para autid pantad tipid koar koar kgk jelas anjing memang beda agama but di indi njg kalau mao pindah arab sono for yg ngaku ngaku islam tidak pernah ngelakuin syariat nya,negatif
8499,rick tolong baca waktu lo di wawancarain ama youtuber tentang reza arap lalu kan lu di tampar tuh itu di tampar kecenceng apa engga beneran apa engga sorry rick gw kepo,netral
8500,rick tolong lu baca ya koment yang minum alkohol itu emng betul rick dia ngasih tau lu subscriber lu kbnyakan muslim jdi tolong agak sedikit d harga dengam cara mnta maaf kek apa kek,netral
8501,rick udh bikin ktp,netral
8502,rick w kasi sama kamu banyak bat haters bener kata u rick kalau suka gausah liat semangat rick w terus dukung u jadi baik jt subscribe tahun ini rick,positif
8503,rick w kasi sama lu banyak bat haters tapi bener kata u rick kalo ga suka ya gausah liat v semangat rick w terus dukung u jadi yang baik jt subs tahun ini rick v,positif
8504,ricko kontol,negatif
8505,rifqi fabian raja toket,netral
8506,rik aku kangen kamu main pb asli rik,netral
8507,rik aku request makan yng faedah aarna iri gabisa jdi jelek kamu,negatif
8508,rik aku soapers kamu untung kamu kurang toxic skrng haha,netral
8509,rik anak tmn gw jadi kya lu rik gra nntn vidio lu sekarang dia suka makan jembut bapak rik,negatif
8510,rik apa gua mesti jadi haters elu supaya komen gua di baca sama elu hahaha,netral
8511,rik baca komentar benci nyenengin kan hahahaha,negatif
8512,rik bikin konten helloween dong,netral
8513,rik bikin konten lo minum sperma lu rik itu pasti bakal buming bangt lain dari yang lain lo orang pertama yang bikin kontak itu pasti lo jadi lbh buming eriko lim minum sperma nanti bnyak yang poin lu trus bnyak yang subkribe saran gue itu konten nya,netral
8514,rik bikin tutorial jadi heaters,netral
8515,rik buat cara cepat tumbuh jem ut ok,netral
8516,rik buat distrack buat haaters sekali bahasa inggris,netral
8517,rik buat vidio sma victoria lgi,netral
8518,rik coba deh bikin satu video yang mana kamu ekspres kayak video biasa terus satu kamu sikap baik gitu hehehe sukses buat youtube rewaindnya,positif
8519,rik coba luu main game fifa,netral
8520,rik cobe denger lagu thailand wik wik wik,netral
8521,rik collab ama qorygore dong biar gore,netral
8522,rik dengeren aku aku tau banyak hatters kamu hatters kamu subribes kamu,netral
8523,rik di tunngu gp lu sama kimmi hime,netral
8524,rik diss aja benci pake lagu dj deon tai kambing tetap semangat bang terus hibur semua,negatif
8525,rik elu gk pernah ngencuk sama pacar gua kasih hari,netral
8526,rik emang muka kamu kaya kontol kelakuanlu kaya kampang kontol kamu kekapmpanganlu yg buat aku suka karena chanel kamu beda yg,netral
8527,rik emut kontol gua pliss,negatif
8528,rik gimana sih kpkssl lu banyak hetres gua iri njeng,netral
8529,rik gua kaga mau ngehate kamu daripada epsd selanjutny kaga yg komen gua komen aja dah anjing kamu rik bngst itu aja,negatif
8530,rik gue soapers kntl titik,netral
8531,rik gw mau lo bikin video riview tt nya odi ong kafilah lalu lah bag v,netral
8532,rik gw pribadi konten lu udh agak sdikit garing bikin yg lain lah jangan nge bahas kaya game atw yg udh sering bahas gw saranin rik bikin conten yg agak aneh kaya mancingin belut buru ikan hiu pasti bakal ada yg baru kocak nya saran doang sih hehehe elu bang erickontol,negatif
8533,rik gwe salut sama kamu tahan para benci moga tembus jt subscribe yah walaupun kata orang banyak yg unfaedah vidionya maksih hibur kamu semua,negatif
8534,rik iklan aku skip noh bayar lewat love sama like aja,netral
8535,rik janji lu botak jt subs manaa,netral
8536,rik kalau aku kasih saran tiap video kamu baca untuk tiru,netral
8537,rik kapan botak,netral
8538,rik kapan botak udah jt subscribe,netral
8539,rik kasih love dong,netral
8540,rik kata emak gua lu dulu kecidyduk lgi coli di wc skolah yah v,netral
8541,rik depan bikin konten reading haters comment lagi rik,netral
8542,rik klau gue hate lo masuk video gak bangsat erikcolly,negatif
8543,rik ko iklan loh ada yg bakar kursi sma gold play button,netral
8544,rik link yg menit,netral
8545,rik lo bisa hamil z,netral
8546,rik lo ganteng,netral
8547,rik lo masuk mli dong ganti muslim ama cok,netral
8548,rik lo tau ngga salah lo mana pas ngajak arap lu arap dengan baik baik tapi di sela itu arap lagi sibuk dan bilang ga bisa salah lo sini terus lo bilang ada elu atau engga ada elu yt rewind bakal ada turut gua itu ucap cukup ngeggas dan arap singgung dong tapi arap sabar arap cuman bilang baper lu ntah apa masalah nya hingga arap komen di yt elu elu ga pantes nge hendel yt rewind kanapa arap ngomong begitu karana arap terjun di dunia ytb udah lama udah alam dan yt rewind indonesia itu bukan projek kecil rik sorry gua cuman ambil simpul si terimakasih,positif
8549,rik lu gila inspirasi sama pink guy,netral
8550,rik lu kapan collabs sama qorygore manusia sama toxic,netral
8551,rik luh benar nya youtuber paling goblok dunia,netral
8552,rik makan eek,netral
8553,rik muka kamu kontol,negatif
8554,rik nyanyiin lg yg baru lu bikin,netral
8555,rik ome lagi lah woiii,netral
8556,rik pas ngentot videoin,netral
8557,rik pentil mirip,netral
8558,rik pink guy mana bgsd lo sembunyiin mana,netral
8559,rik qw suka konten lu sampai keluarga qw semua makan jembut pakek nasi biar kenyang,negatif
8560,rik rambutlu sisir apa kali kali kesel gw njirrr liat v,netral
8561,rik sabar rik nama toxic sukses terus jangan lupa selesain youtube rewind nya biar semua ngk toxic liat hasil kerja keras,netral
8562,rik sejak umur berapa kamu pake kacamata dah,netral
8563,rik suruh kim hime pap te e,netral
8564,rik tau joji the real of pink guy,netral
8565,rik udah coli berapa kalih haters lah anjink emang lu siapa bngsd,netral
8566,rik w tertawa liat komen haters kamu pikir nya pda pendek wkwk,netral
8567,rikes gaming lu dahh tobat,netral
8568,rikk qorygore di yt rewind ajak lah si qory wkwkk biar tambah ramee,netral
8569,rindu iklan lo yang hidup kadang tidak adil,positif
8570,rindu intro dora,netral
8571,rindu kau punya opening njenk wkwk kek gin wkwk,netral
8572,rindu ni intro v,netral
8573,rindu opening bgst haha,netral
8574,rip headseat,netral
8575,rip hesdset,netral
8576,rip heter soapking for lyfe,netral
8577,rip hset,netral
8578,rip kuping,netral
8579,rip kuping bangsat,negatif
8580,riq contentnya jangan gaming soal kalau kamu content gaming gua tertawa kalau gaming garing,netral
8581,riq contentnya jgn gaming soal kalo lo gk content gaming gua ngakak tapi kalo gaming agak garing,netral
8582,robert agustinus sama sama ngerusak emang makanya manusia punya akal sehat nah gua jga tau smua jenis narkoba gapernah niat mau nyoba why aku punya akal sehat itu pilih aku lah kalau tau negatif masih diikutin yg salah syp dong contoh nya elu sndri nonton sekali malah ngikutin toxicnya malah aku yg gencet tai,positif
8583,robi styanto muka lu lebih kek kontol bego,negatif
8584,rok kontol sombong bnget,negatif
8585,rok maen bareng victoria xd lagih donk,netral
8586,rokusi nai lemah goblok,netral
8587,rs jahad,netral
8588,rs komen duit coy,netral
8589,rugi youtube gede haters banyak guna,netral
8590,rumah pink guy mana rik,netral
8591,rvs junior ga bisa bedain dia anjing yang mana yang bener yang mana yang ngetot btw lo kontol,negatif
8592,s,netral
8593,s,netral
8594,s i g o b l o k,netral
8595,s kamvret v,netral
8596,saaih,netral
8597,saat orang tumbang ada orang yang membullynya ingat bang,netral
8598,sabar,netral
8599,sabar ae lah cuk meski elu itu jelek dekil toxic parah idup lagi tp kita ttp support lu kok,negatif
8600,sabar aja,netral
8601,sabar aja bang,netral
8602,sabar aja bang,netral
8603,sabar aja bang ericko bgst gua suka liat video lu asu trus karya ya kntl,negatif
8604,sabar aja bang gua dukung lo kok emang netizen maha benar,netral
8605,sabar aja bang kamu family friendly wkwkw,netral
8606,sabar aja bang mereka karma kok,netral
8607,sabar aja bang ok v,netral
8608,sabar aja bang serah mau caci maki kamu itu jadi motivasi erick bersabargas negatif apa mau kamu gblok haters,netral
8609,sabar aja bang walaupun banyak yang ngehina lu,negatif
8610,sabar aja kak eriko hehehe,netral
8611,sabar aja kalau ludiemin aja ntar mekeka jaga malesnkaga ditanggepin komenya kalau ditanggepin ntar malah lanjutbtrus maap subscribe kamu soal takut tau otu aku nonton begininsoal kalonsub keluar notivikasi kamu buat vidio apa hheheh,netral
8612,sabar aja rick,netral
8613,sabar bag y,netral
8614,sabar bang,netral
8615,sabar bang,netral
8616,sabar bang,netral
8617,sabar bang,netral
8618,sabar bang,netral
8619,sabar bang,netral
8620,sabar bang,netral
8621,sabar bang,netral
8622,sabar bang,netral
8623,sabar bang,netral
8624,sabar bang,netral
8625,sabar bang,netral
8626,sabar bang erick,netral
8627,sabar bang ericko,positif
8628,sabar bang ericko lim,netral
8629,sabar bang gua selalu support sma kamu,netral
8630,sabar bang gua slalu dukung lu sampe lu kurus hehehe,netral
8631,sabar bang gua support lu terus bang,netral
8632,sabar bang gw tetep dukung lo selalu vidio lu sekarang dia suka makan jembut bapak rik,negatif
8633,sabar bang hahaha icko kelak anak mu lihat video mu dan anak malu skolah karena teman sudah liat video apa yang kau laku,netral
8634,sabar bang haters haters yg gitu lama mati bang gua suport kamu terus bangchanel di,netral
8635,sabar bang hidup di indo itu atur netizen kan bangsat yg hidup sendiri mlh ngatur orang kayak diri udh sempurna aja v,netral
8636,sabar bang kontoll,negatif
8637,sabar bang lama kontol mas tegang bibit mas tanam,negatif
8638,sabar bang lim,netral
8639,sabar bang malah haters bikin abang bangkit jadi haters bagai motivasi kamu bang cara balas haters dengan karya kamu bang tetep semangat bang,netral
8640,sabar bang mungkin sirik semagat karya,netral
8641,sabar bang nge hate kamu kampret banget aku tidak suka kalau banyak hate kamu bang,netral
8642,sabar bang sabar gausah ngegas,netral
8643,sabar bang terkadang haters subscribe kamu,netral
8644,sabar bang uji jadi sukses,netral
8645,sabar bang usah masuk hati,netral
8646,sabar bang w sub lo dri k lu sabat hetrs ma kontol semya,negatif
8647,sabar bang wkwkwk,netral
8648,sabar bangg tetep semangat,netral
8649,sabar bank coba,netral
8650,sabar bng,netral
8651,sabar boy karna haters hasil uang,netral
8652,sabar bozzzz,netral
8653,sabar bro,netral
8654,sabar bro hina an itu adalah motivasi untuk dapat rezeki,negatif
8655,sabar bro mangkin banyak haters makin banyak viewers haters nonton wkwkwkwk apa yg komen ngebuli nonton lh nama nya rezeki banyak haters banyak rezeki itu bikin semangat bukti mereka klw lebih baik parah haters sipz,positif
8656,sabar bro nama hidup hadapin ajandonesia aku punya utub lho,netral
8657,sabar cuk v,netral
8658,sabar ericko lim semua yg bully kamu tu anjing semua nya otak bner otak yg disampahin moga maju bang ericko lim punya hati kamu,negatif
8659,sabar kak jadi lah haters jadi motivasi bisa jadi lebih baik,positif
8660,sabar kak tuhan beri kamu jalan keluar,netral
8661,sabar kk,netral
8662,sabar laa bang saya tetap dukung abang saya lah subscribe abang yang masih subscribe abang masih subscribe bang,netral
8663,sabar lah ric,netral
8664,sabar lah semangat bangn di mntin biar dapet adsence kontol emang lu rik xd,negatif
8665,sabar lim and fuck you,netral
8666,sabar njink,netral
8667,sabar ric gua tau di kontol lu ada kontol lagi kontol nya itu ada kontol lgi nah di situ elu anjing,negatif
8668,sabar ric nanggepin haters ma,netral
8669,sabar rick,netral
8670,sabar rick mending lo tobat aja rick,netral
8671,sabar rick sabar v,netral
8672,sabar rick slaw aj aku dukung kamu kok,netral
8673,sabar rik,netral
8674,sabar rik benci emng gitu,negatif
8675,sabar rik g semua orang mandang kamu baik orng punya mata rick paham babi,negatif
8676,sabar sabar,netral
8677,sabar sabar ric jan dengerin kata hatters bullshit for hatters,netral
8678,sabar uji,netral
8679,sabar y rik haters si anak kontol,negatif
8680,sabar ya bang,netral
8681,sabar ya erikolim,netral
8682,sabar ya rik gua yakin lu pasti sukses jadi kontol club,netral
8683,sabar yahh bang aku dukung lho bang erick gua doain moga lho dapet jt subscriber lebih yahh bang erik jangan kecil hati sebut erick kontol lim okehh gua dukung lho bang,negatif
8684,sabar ye bang,netral
8685,sabarr,netral
8686,sabarrrrrr ujiannnnnnnu gerak sendiri nulis nama kamu death note,netral
