,text,sentiment
5584,sebutkan kalian subscribe erick di subscribers ke berapa kalau aku pas ada todvlog pertama kalinya wkwmwk,positif
5585,second iklan no skip,positif
5586,sedap ea tod intro legend,positif
5587,sedunia,positif
5588,see you too motherfucker,positif
5589,seems legit to me,positif
5590,seenggak nya eric itu sombong tapi dia emang punya sesuatu yang dia sombongkan dari pada orang sebelah sombong padahal gak punya apa apa buat di sombongkan,negatif
5591,segitiga mata satu nya kalau salah tadi ikut d jj l,positif
5592,segment nyaa ditunggu om erix burix,positif
5593,sejak tonton video goblok sudah tembus tulang lanjut mas bro biar goblok resap dna,negatif
5594,sejati,positif
5595,sekali kali collab sama yong lek ,positif
5596,sekali kali kalau kamu buat content tidak ngomongnya jangan toxic kalau ngomong toxic kamu bayar denda rb terus kamu sumbangin orang butuh,positif
5597,sekali kamu toxic aku tetep nge bela kamu coy,positif
5598,sekali lagi kontil,positif
5599,sekarang aku demen coli setelah melihat video video ericko lim ,positif
5600,sekarang gua tau kita ajar apa tata krama sopan santun sekolah,positif
5601,sekarang lu lebih so jago dulu lu sojagoan emang karena konten lu biar lebih beda tapi sekarang lu bener kaya nantangin orang orang saran aja sih mending kaya dulu lagi aja first time gua komen lo semoga dibaca lu mau dengerin saran gua yabagus kalo engga yakontol,negatif
5602,sekarang schroll koment bnyk sumpah an npteers goblok,negatif
5603,selalu ada soapers yang mendukung ,positif
5604,selalu suport gw bang,positif
5605,selalu support lu rikk panoetanqueee,positif
5606,selama gw nonton video video ericko lim gk pernah satu pun iklan gw skip sampe iklan menit anjink,positif
5607,selamat dekat hari mati,positif
5608,selamat malam pak cik tu tak aku dah tak rasa dapat pernah saya bantu aku akan bisa jadi lihat lokasi jakarta indonesia ajang singapura malaysia saling percaya aja kak buat buat apa yg tahu semua benda yang aku tahu rasa ketika itu enak banget buat tidur hari raya idul fitri mohon maaf lahir di akhirat akan ada yang mau kurang ajar lebih banyak pada koment your hair right before and after the hair,positif
5609,selamatkan ericko kita sudah kehilangan mli tetran muslim sama coki kaum sumbu pendek terus mengintai,positif
5610,selo aja bang ,positif
5611,selow aja bang santuy ajaet yg subsnya m aja seperti anak haram kali,positif
5612,selow bang gua selalu dukung kamu,positif
5613,selow bang gua subscribe kamu bang,positif
5614,semagat rik,positif
5615,semakin banyak haters semakin kaya lu bang wkwkwk,positif
5616,semakin banyak haters semakin kayaa,positif
5617,semakin banyak yang ngediss semakin kaya haha,positif
5618,semakin tinggi lu berada semakin banyak yg bakal berusaha menjatuhkan mu,positif
5619,semanagt terus,positif
5620,semangat,positif
5621,semangat ae walaupun banyak haters,positif
5622,semangat aja bang jangan menyerah ajinkkk gak gak canda banggg v,positif
5623,semangat aja erickolim w no erikcolim no life aku suport kamu terus,positif
5624,semangat aja erik kntl,positif
5625,semangat aja ka ericolim,positif
5626,semangat aja lah,positif
5627,semangat apload tiap hari demi jt sub tar pas udh jt sub jangan males malesan apload lu,positif
5628,semangat bag,positif
5629,semangat bang,positif
5630,semangat bang ,positif
5631,semangat bang aku selalu dukung,positif
5632,semangat bang aku soaperssssssssss,positif
5633,semangat bang anggap haters apayaa aku lupa bang,positif
5634,semangat bang banyak ngebully hk tau mungkin juang youtuber,positif
5635,semangat bang erick,positif
5636,semangat bang ericko,positif
5637,semangat bang ericko lim v,positif
5638,semangat bang erik tetep di jalan lu sebagai seorang entertaiment buat menghibur para soapers ngga usah perduli haters intinya tetep sama pendirian lu bang  karna gua yakin sifat dan kelakuan lu kalo di belakang kamera ngga seburuk di depan kamera mbil sisi baiknya makanya punya otak di pake  perfect aja,positif
5639,semangat bang erikk don t let anyone bring you down fuck all that negative shit about you,positif
5640,semangat bang gue sub loe dari k semua konten loe bermanfaat bagi gue,positif
5641,semangat bang jadiin motivasi untuk maju salam dari balilu rick ada beberapa persis banget kontennya njir tolong di kasih pencerahan ke dia rick,negatif
5642,semangat bang you tube rewindnya main pubg lagi dong bang,positif
5643,semangat bangoapers,positif
5644,semangat berkarya bang erik tetap pendirian dengan konten lo lo lucu buat ngibur tapi banyak orang yg bilang lo raja toxic tapi gua anggap itu gaya hidup lo lanjutkan berkarya gua tunggu vidio lo selanjutnya  salam kontol berbulu odoh mungkin itu juga kayak elu bang erickontol,negatif
5645,semangat berkarya bng,positif
5646,semangat bg eric,positif
5647,semangat bgts ,positif
5648,semangat bikin video bang,positif
5649,semangat bng anjirrrr good lah soapking kwkwkw kirim dah lewat dm kwkwters ksih tau aku,positif
5650,semangat bro erick,positif
5651,semangat bro fans tunda lahir sihir wkwkwkw,positif
5652,semangat cok,positif
5653,semangat eri,positif
5654,semangat ericko lim,positif
5655,semangat ericko lim meski banyak haters,positif
5656,semangat erik,positif
5657,semangat k walaupun dibully terus,positif
5658,semangat kak ericko lim,positif
5659,semangat kak ericko lim wkwkkwk,positif
5660,semangat karya anjink,positif
5661,semangat lim walaupun banyak heathers,positif
5662,semangat limmmm lanjutkan terus karya lu video lu menghimbur lim wkwkwkwk good bet lahhhgk bilang suruh ngikutin,positif
5663,semangat ngentotttttt,positif
5664,semangat rik,positif
5665,semangat rik buat youtube rewindnyaa tenar sekolah gua sekolah panggil sama temen gua anak murid ericko,positif
5666,semangat terus bang,positif
5667,semangat terus bang erick,positif
5668,semangat terus bang erick biarin banyak haters juga wajar,positif
5669,semangat terus bang ga usah dengerin heters heters itu orang goblok,negatif
5670,semangat terus bang gua tunggu youtube rewind,negatif
5671,semangat terus bang hahhaa,positif
5672,semangat terus bang hatters dikarungin aja setuju like,positif
5673,semangat terus bang jangan putus asa,positif
5674,semangat terus bang lik hidup asi gore buat conten kami soapers,positif
5675,semangat terus bang lupain haters yg g anggep aja cuma angin lewat in conten yg positif tks,positif
5676,semangat terus bermotifasi i love you,positif
5677,semangat terus bikin video nya bang,positif
5678,semangat terus hatter emang gitu,positif
5679,semangat terus kak walaupun banyak hina,negatif
5680,semangat terus lim gw dukung ke toxickan lu,positif
5681,semangat terus rick ,positif
5682,semangat terus rik jangan dengerin kata haters aku tau kok kamu di video sama asli beda kamu di depan kamera cuman internet personality aja u kenal,positif
5683,semangat terus soapkingbanyak maunya v,positif
5684,semangat terus y kk walaupun dibully harus tetap semangat,positif
5685,semangat terus ya bang jangan denger komentar negatif orang lain tetap jadi diri sendiri,positif
5686,semangat terus youtube rewindnya tod,positif
5687,semangat terusah muda beda berapa tahun ya gan ,positif
5688,semangat trus bg gw terhibur sama konten gokil lo ,positif
5689,semangat untuk nyari adsensnya kintl subslagi,positif
5690,semangat ya kk erik aku bakal dukung lo terus,positif
5691,semangattrs bang rick biarkan hatetrs kont l berbicara kejar mimpi lu,positif
5692,semburrr terus tu haters bang  bilangnya haters tapi pada kepoin siapa si erickolim ,negatif
5693,semena mena anjg wkwkwkw jangan gegabahh luu jangann wkwkwk,positif
5694,semenjak gua nge subs lu tol stiap gw ngumpul ama temen sukur smwa pd ketawa ngaqaq disini gw belajar gw ngikutin gaya ngmng lu yg bajing n babi dan sebangsa hewan liar gk smwa org yg berkata kasar jorok itu ngikutin sifat watak asli lo ibaratnya lu seneng ngmng kasar lah berprilaku acakadul lah tapi lu inget bahwasannya lu msih inget temen lu temen susah ya dibantu temen seneng ya kita ikut seneng dripada lu prilaku baik ngmng nya alus tapi nusuk dari belakang bangzaaaaaadddd ,negatif
5695,semenjak gua udh moveon dri game mobile legend toxic gua perlahan ilang,positif
5696,semngat terus bang,positif
5697,semngat ya kntl,positif
5698,semoga makin banyak haters lu bang auto kaya,positif
5699,semoga mampir ke chenelku,positif
5700,semoga subcribe bang erik nambah dan para heters jangan suka ngebuli orang dia ini udah ngedit lama ampe gak tidur dan lu ngejeg dia seenaknya dasar heters kontol,negatif
5701,semoga termotifasi ya rikuber se bngst lu,positif
5702,semua iklan ga gua skip bang biar bisa beli mobil,positif
5703,semua kamu hina,negatif
5704,semua komen haters nya erickolim tidak jls ajg,positif
5705,semua orang punya cara sendiri karya hatters sok tauuuu,positif
5706,semua orang punya otak,positif
5707,semua sekolah aku ngatain aku toxic gara sering nonton channel elu wkwkwkwk,positif
5708,semua tampil kamu sifat kamu yg skrg gaya kamu yg sok semangat ada hatters aku tau kamu cuman bangga adsense yg pikir kamu lemah uang segitu buat kamu kaya gin udah macam bukan manusia mungkin,positif
5709,semua warga yg udah subscribe ericko lim unssubcribe aje,positif
5710,semua you tube punya ciri khas kamu torok eh toxic bla bla serah serah kamu chanel chanel kamu nyari uang kamu nama hibur penting bau provokator,positif
5711,semua youtuber haters bkl maju ykin dh klau youtuber haters ksih tau aku,positif
5712,semua youtubers punya konten masing dan cara masing untuk menghibur ,positif
5713,semudah itu anjing gw suka gaya lu rik v,negatif
5714,send bob or vagene,positif
5715,seneng bgt gua anjay intro nya semangat lgsg v udh lama g dgr itu intro p orang punya otak sama fikiran us,positif
5716,sengaja gagua skip iklan biar lu bayar tuh haters pake duit bang,positif
5717,sens gaming udah tau kata kotor,positif
5718,sense lyfe,positif
5719,senyumin aja bang rick fans berat kamu,positif
5720,seorang erikcolim pasti tahan sama yang namanya haters,positif
5721,serah kami,positif
5722,serah kamu,positif
5723,serah kamu dah yg penting kamu happy,positif
5724,serah lah njir hidup kali,positif
5725,sering bikin konten kyk gini rick ngakak gw d,positif
5726,sering bikin video tod,positif
5727,sering buat konten begini kadang aku pingin ketawa baca komen botol,positif
5728,sering nemu liat bang erik di cp mo minta foto tpi ngeri tpi pngen tpi takut wkwk,positif
5729,sering sering bikin konten ginian rick hibur jomblo banget,positif
5730,sering sering bikin video kek gini rick,positif
5731,seru,positif
5732,sesal aku nntn ngabisin kuota,positif
5733,sesal gua nontonin ni video menit,positif
5734,setelah gue lihat isinya vvibu semua,positif
5735,setelah liat video panutan qyuh gw baru tau kalo memek bisa ngilu ,negatif
5736,seterah di youtube bebas kalau udah lawat yah hapus pihak youtube sendiri lah,positif
5737,setoxic ericko lim segimana tetep aj subscribernya asli anti beli aku bakal unsubs,positif
5738,setoxic toxicnya ericko lim udah bikin indonesia jadi senyum bahkan tertawa thanks rick ailapyu somach,positif
5739,setuju anjink at,positif
5740,setuju rik semangat,positif
5741,sexi kamu lim toker kamu ada,positif
5742,sexy banget asw lah ,positif
5743,shit ngakak sumpah wkwkwkw,positif
5744,shoutt zerr biar kaya,positif
5745,shut the fuck up your a fuckin cunts,positif
5746,shut up fuck up kontoru,positif
5747,shut up the mother fvcking kontoru haters we are family of soapers we don t lose,positif
5748,si acil setipa aku baca komen chenel si erik ada kamu,positif
5749,si bangsad ngekek wkwk,positif
5750,si channel keluarga bngst,positif
5751,si haters otak smua ngatain lewat dm tidak sopan terus sudah canggih ni zamar pahala kata dhyo haw like ampe rb subscribe,positif
5752,si kntl akhirnya make intro ter cancer jga,positif
5753,si kontoru botak abis rewind tod,positif
5754,si monyet baca ,negatif
5755,si palkon,positif
5756,si quda yakult,positif
5757,siaaappp,positif
5758,sial rip headset,negatif
5759,siap,positif
5760,siap gw nonton langsung ada iklan no skip dan gw langsung ke vid lain wkwj,positif
5761,siap rik semangat buat vid,positif
5762,siap youtuber gt belajar pendidikan,positif
5763,siapa banget,positif
5764,siapa nama pubg nya nama nya realsoapking,positif
5765,siapa nonton tidur,positif
5766,siapa sieh yg ngedit naekin gaji rick,positif
5767,siapa yang kangen intro erickolim ,positif
5768,siapa yang mau populer,positif
5769,siapa yang ngulang ngulang intro legend nya,positif
5770,siapa yang setuju bikin part dua hahaha,positif
5771,siapa yg jd haters kamu gua sikat kntl issss,positif
5772,siapa yg kangen sama opening video nya,positif
5773,siapa yg rindu intro dora like dong,positif
5774,sifat pink guy versi indonesia,positif
5775,siip bang gw dukung lu soapking ,positif
5776,sikap lu bang harus patut di contoh,positif
5777,silahkan hina aku sepuasnya aku suci kamu penuh dosa haters,negatif
5778,silver,positif
5779,silver play button itu,positif
5780,simak v,positif
5781,sini ada titis ericko lim,positif
5782,sini bro serang gua gua pendukung ericko lim,positif
5783,sini cium bau bau mem k ericko kiyoshi,positif
5784,sinyalmu yg gk logic,positif
5785,sip,positif
5786,sip bang,positif
5787,sip gan wkwkwkwkwk,positif
5788,sipat aslinya mungkin tidak seperti itu kaya di youtube semua urang cunya cara masing masing agak di tonton banyak urang,positif
5789,sipp dah,positif
5790,sirik tanda gak mampuh,positif
5791,skak matt sight i wrong number oooowbwhwowowowowbwhwhwhwhwoowowowoehwhwhhw,positif
5792,skidipapapsawadikapwikwikwik,positif
5793,skidipappap swasskadipap swalow swalow,positif
5794,skinnyfabs pernah kata hatters adalah fans tunda,positif
5795,skip njiir,positif
5796,skip skip iklan club v,positif
5797,skrng mah klau mau jdi trknal bnyak haters,positif
5798,skuy,positif
5799,skuy living,positif
5800,skuy living rick,positif
5801,slb apa,positif
5802,sleding aja yg merasa bocah,positif
5803,slow aja bang yang pentingkan edsens jalan terus wkkwkwkwk gx usah d fikirin anak anak coli itu,positif
5804,slow aja rick aku dukung channel kamu,positif
5805,slow bae bg ericko kami selalu ada disini dukung lu semangat buat yt rewind nya gw tunggu ok s nonton vidio lu,negatif
5806,slow bang erick walau banyak yang ngebikin lu jadi toxic anggap ajh hiburan slow gw suport lu btw vidio nya bikin gw ngakak wkwkwk,positif
5807,slow bang kamu kuat aku tau kamu paling ganteng bumi i love me bang,positif
5808,slow bro erik gua dukung kamu,positif
5809,slow rick aku di pihak kamu eak,positif
5810,slow rick aku soaper sejati walaupun luh hibur toxic,positif
5811,slow rick haters membuat lo kaya,positif
5812,slow rick nanti gua bakal jd youtuberkyj lu,positif
5813,slowin aja bro,positif
5814,slowo wolow solowp poloso,positif
5815,sloww bang guah dukung chanel lagih,positif
5816,smangat bang usah dengerin hathers,positif
5817,smangat lah kntl,positif
5818,smoga sukses bang buat vidio yg lucu salam shoapers semarang,positif
5819,sntai aja bg erick inget niat awal menghibur orang,positif
5820,so c t asw,positif
5821,so heaters money pinter loe panutanlah,positif
5822,so hey gausah sok tau gacuman rapstronaut dislike banyak dislike bkn rapstronaut,positif
5823,so proud of you,positif
5824,soal emang karakter kamu emang gitu jadi wajar digituin sama orang wakaka itu bikin rame channelnya,positif
5825,soap king lope nya dong,positif
5826,soap king on the real mvp,positif
5827,soaperr paling solidd,positif
